url_path,views_total,views_unique
/tobbie/nodejs-chat-app/pulls,5,4
/tobbie/nodejs-chat-app,3,3
/tobbie/nodejs-chat-app/issues,3,3
/tobbie/nodejs-chat-app/labels,1,1
