url_path,views_total,views_unique
/tobbie/nodejs-chat-app,6,1
/tobbie/nodejs-chat-app/tree/github-repo-stats/tobbie/nodejs-chat-app,4,1
/tobbie/nodejs-chat-app/tree/github-repo-stats,2,1
/tobbie/nodejs-chat-app/graphs/traffic,1,1
/tobbie/nodejs-chat-app/pulse,1,1
