url_path,views_total,views_unique
/tobbie/nodejs-chat-app,4,3
/tobbie/nodejs-chat-app/issues,4,3
/tobbie/nodejs-chat-app/pulls,4,3
/tobbie/nodejs-chat-app/forks,2,2
